Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
340,1450.42,0.03,0.03,10.7312,0.313575,0.2082,10.7312,9.2594,289.419,999.7977
340.25,1450.41,0.03,0.029,10.731,0.303002,0.201,10.731,9.25841,289.39,999.7921
340.5,1450.4,0.03,0.03,10.7311,0.294675,0.1953,10.7311,9.25723,289.354,999.7876
340.75,1450.4,0.029,0.029,10.7308,0.289077,0.1915,10.7308,9.25376,289.246,999.7847
341,1450.39,0.03,0.03,10.7306,0.285949,0.1894,10.7306,9.26004,289.443,999.783
341.25,1450.39,0.03,0.029,10.7301,0.283453,0.1877,10.7301,9.26478,289.592,999.7818
341.5,1450.39,0.03,0.03,10.7296,0.282133,0.1868,10.7295,9.26027,289.451,999.7811
341.75,1450.38,0.03,0.03,10.7289,0.280899,0.186,10.7289,9.2518,289.186,999.7805
342,1450.38,0.03,0.03,10.7283,0.277084,0.1834,10.7283,9.25331,289.234,999.7786
342.25,1450.37,0.03,0.029,10.7276,0.270832,0.1792,10.7276,9.25514,289.292,999.7753
342.5,1450.36,0.029,0.029,10.7271,0.259853,0.1718,10.7271,9.25387,289.254,999.7695
342.75,1450.35,0.03,0.029,10.7267,0.253492,0.1675,10.7267,9.24874,289.095,999.7662
343,1450.35,0.03,0.03,10.7267,0.250398,0.1654,10.7267,9.24543,288.992,999.7646
343.25,1450.34,0.03,0.029,10.7265,0.247047,0.1631,10.7265,9.25,289.135,999.7628
343.5,1450.35,0.03,0.029,10.7267,0.247821,0.1636,10.7267,9.24578,289.003,999.7632
343.75,1450.35,0.03,0.029,10.7266,0.248136,0.1639,10.7266,9.24667,289.031,999.7634
344,1450.34,0.03,0.03,10.7263,0.246761,0.1629,10.7263,9.24832,289.083,999.7627
344.25,1450.34,0.03,0.029,10.7258,0.244126,0.1612,10.7258,9.24075,288.846,999.7613
344.5,1450.33,0.03,0.03,10.7252,0.240376,0.1586,10.7252,9.24673,289.034,999.7594
344.75,1450.33,0.03,0.029,10.7245,0.235681,0.1555,10.7245,9.24973,289.129,999.757
345,1450.32,0.029,0.029,10.7239,0.231159,0.1524,10.7239,9.25229,289.209,999.7547
345.25,1450.32,0.03,0.03,10.7235,0.227497,0.15,10.7235,9.2487,289.097,999.7528
345.5,1450.31,0.029,0.029,10.7232,0.223635,0.1474,10.7232,9.25678,289.351,999.7508
345.75,1450.31,0.03,0.029,10.723,0.223663,0.1474,10.723,9.26014,289.455,999.7508
346,1450.31,0.03,0.029,10.7225,0.22189,0.1462,10.7225,9.26018,289.457,999.7499
346.25,1450.31,0.03,0.029,10.7221,0.221232,0.1458,10.7221,9.25812,289.393,999.7496
346.5,1450.3,0.029,0.029,10.7216,0.220031,0.145,10.7216,9.25792,289.387,999.749
346.75,1450.3,0.03,0.03,10.7211,0.217143,0.1431,10.7211,9.2613,289.493,999.7476
