Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
210.5,1486.23,30.638,30.353,10.1227,34.52783,31.2603,10.1193,4.49662,137.226,1024.1525
210.75,1486.25,30.739,30.453,10.1325,34.52569,31.2496,10.1291,4.48874,136.987,1024.143
211,1486.3,30.83,30.542,10.1408,34.545186,31.2619,10.1374,4.48041,136.732,1024.1517
211.25,1486.27,30.902,30.614,10.126,34.550078,31.2796,10.1226,4.47499,136.564,1024.1682
211.5,1486.23,30.955,30.667,10.1073,34.552403,31.2981,10.1039,4.47202,136.471,1024.1859
211.75,1486.19,31.006,30.717,10.0935,34.55326,31.3109,10.09,4.46033,136.113,1024.1985
212,1486.18,31.061,30.772,10.0839,34.56237,31.3283,10.0804,4.45515,135.953,1024.2139
212.25,1486.14,31.124,30.834,10.0706,34.561088,31.3385,10.0672,4.44286,135.576,1024.2242
212.5,1486.12,31.181,30.89,10.0624,34.555587,31.3401,10.0589,4.44569,135.662,1024.2271
212.75,1486.13,31.226,30.935,10.0629,34.560234,31.3443,10.0595,4.44037,135.5,1024.2305
213,1486.12,31.255,30.963,10.0615,34.559195,31.3445,10.058,4.43228,135.253,1024.231
213.25,1486.11,31.277,30.986,10.0591,34.557239,31.3445,10.0556,4.4167,134.777,1024.2316
213.5,1486.11,31.294,31.003,10.0595,34.557667,31.3446,10.0561,4.40923,134.549,1024.2316
213.75,1486.12,31.317,31.025,10.0601,34.558522,31.3449,10.0567,4.39417,134.089,1024.2319
214,1486.12,31.347,31.055,10.0601,34.563841,31.3503,10.0566,4.37932,133.636,1024.2362
214.25,1486.11,31.392,31.1,10.0547,34.565737,31.3569,10.0512,4.36874,133.312,1024.2424
214.5,1486.1,31.446,31.153,10.0473,34.569346,31.3669,10.0438,4.35576,132.915,1024.2517
214.75,1486.08,31.513,31.219,10.0391,34.569591,31.3742,10.0356,4.34985,132.734,1024.2591
215,1486.07,31.58,31.285,10.0334,34.569348,31.3788,10.0299,4.35073,132.76,1024.2639
215.25,1486.06,31.651,31.356,10.0302,34.570388,31.3827,10.0267,4.34787,132.672,1024.2677
215.5,1486.06,31.724,31.429,10.027,34.572773,31.3878,10.0235,4.34454,132.57,1024.2726
215.75,1486.06,31.797,31.5,10.021,34.585064,31.4054,10.0175,4.34081,132.454,1024.2876
216,1486.03,31.861,31.564,10.0044,34.596747,31.4315,10.0009,4.34185,132.483,1024.311
216.25,1485.98,31.908,31.611,9.9802,34.607148,31.463,9.9767,4.33895,132.391,1024.3398
216.5,1485.92,31.926,31.629,9.9535,34.613941,31.4932,9.95,4.32606,131.994,1024.3677
216.75,1485.85,31.92,31.622,9.9308,34.607582,31.5065,9.9273,4.31816,131.751,1024.3819
217,1485.83,31.909,31.612,9.9253,34.59694,31.5006,9.9218,4.31548,131.67,1024.3781
217.25,1485.85,31.926,31.628,9.9377,34.591618,31.4844,9.9342,4.30796,131.442,1024.3635
217.5,1485.92,31.978,31.68,9.9533,34.612229,31.4916,9.9498,4.28056,130.606,1024.3668
217.75,1485.89,32.061,31.762,9.9412,34.613515,31.5035,9.9376,4.28344,130.692,1024.3784
218,1485.85,32.156,31.857,9.9247,34.614802,31.519,9.9212,4.26707,130.191,1024.3937
218.25,1485.85,32.239,31.938,9.912,34.640928,31.5566,9.9085,4.2523,129.736,1024.4254
218.5,1485.77,32.299,31.998,9.8778,34.643502,31.5891,9.8742,4.23623,129.242,1024.4566
218.75,1485.7,32.341,32.04,9.8498,34.644546,31.6147,9.8462,4.22062,128.763,1024.4813
219,1485.66,32.376,32.074,9.8327,34.64669,31.6318,9.8291,4.19866,128.091,1024.4977
219.25,1485.63,32.405,32.103,9.8221,34.647119,31.6415,9.8186,4.18593,127.701,1024.5071
219.5,1485.62,32.443,32.141,9.8166,34.646875,31.6461,9.813,4.16908,127.187,1024.5117
219.75,1485.61,32.48,32.177,9.8151,34.64608,31.6466,9.8115,4.14436,126.432,1024.5125
220,1485.61,32.517,32.215,9.8145,34.645652,31.6466,9.811,4.12332,125.791,1024.5128
220.25,1485.61,32.544,32.241,9.8136,34.645652,31.6474,9.8101,4.10554,125.248,1024.5137
220.5,1485.61,32.571,32.267,9.8133,34.646264,31.6483,9.8098,4.08347,124.575,1024.5146
220.75,1485.61,32.612,32.308,9.8126,34.646815,31.6495,9.809,4.0634,123.962,1024.5158
221,1485.61,32.676,32.371,9.8104,34.64859,31.6531,9.8069,4.0523,123.623,1024.5193
221.25,1485.62,32.759,32.454,9.805,34.667136,31.6766,9.8015,4.0481,123.493,1024.5389
221.5,1485.57,32.84,32.534,9.7837,34.672219,31.7006,9.7801,4.03822,123.189,1024.5614
221.75,1485.52,32.896,32.589,9.7603,34.676935,31.7259,9.7567,4.02763,122.863,1024.5852
222,1485.48,32.929,32.622,9.7444,34.67859,31.7415,9.7409,4.04114,123.273,1024.6001
222.25,1485.46,32.948,32.641,9.7336,34.686489,31.7591,9.7301,4.02951,122.917,1024.6157
222.5,1485.43,32.972,32.664,9.7211,34.685878,31.7695,9.7175,4.02147,122.67,1024.626
222.75,1485.41,33.002,32.695,9.7156,34.679451,31.7678,9.7121,4.01392,122.44,1024.6256
223,1485.41,33.042,32.734,9.7182,34.679022,31.765,9.7147,4.00634,122.209,1024.6232
223.25,1485.42,33.075,32.767,9.7193,34.679267,31.7643,9.7158,4.00079,122.04,1024.6226
223.5,1485.43,33.111,32.802,9.7175,34.692063,31.779,9.7139,3.98937,121.69,1024.6345
223.75,1485.4,33.151,32.842,9.7054,34.692922,31.7904,9.7018,3.96999,121.098,1024.6456
224,1485.38,33.214,32.904,9.6942,34.695433,31.8029,9.6906,3.9516,120.535,1024.6575
224.25,1485.35,33.296,32.986,9.6848,34.695251,31.811,9.6812,3.94686,120.39,1024.6657
224.5,1485.34,33.382,33.07,9.6786,34.698865,31.8201,9.675,3.93764,120.108,1024.6742
224.75,1485.33,33.452,33.14,9.6717,34.70205,31.8294,9.6681,3.92532,119.731,1024.6828
225,1485.32,33.491,33.179,9.6645,34.705602,31.8394,9.6609,3.90774,119.194,1024.692
225.25,1485.3,33.504,33.192,9.6577,34.706338,31.8462,9.6541,3.9046,119.097,1024.6985
225.5,1485.3,33.504,33.192,9.6565,34.705665,31.8465,9.6529,3.89878,118.919,1024.6989
225.75,1485.3,33.511,33.199,9.6592,34.706093,31.8446,9.6555,3.89001,118.652,1024.697
226,1485.31,33.542,33.23,9.6615,34.703766,31.8402,9.6579,3.88771,118.583,1024.6933
226.25,1485.31,33.599,33.286,9.662,34.701623,31.8375,9.6584,3.87198,118.103,1024.6914
226.5,1485.3,33.671,33.357,9.6616,34.699051,31.8353,9.6579,3.86728,117.96,1024.6901
226.75,1485.31,33.745,33.43,9.6616,34.701623,31.8378,9.6579,3.85574,117.608,1024.6924
227,1485.3,33.794,33.479,9.6592,34.702971,31.8413,9.6555,3.8656,117.908,1024.6958
227.25,1485.3,33.821,33.505,9.6549,34.705237,31.8474,9.6512,3.85499,117.584,1024.7013
227.5,1485.29,33.83,33.515,9.6533,34.706952,31.8505,9.6497,3.85409,117.556,1024.704
227.75,1485.29,33.844,33.529,9.6551,34.703523,31.8454,9.6515,3.84933,117.411,1024.6998
228,1485.3,33.88,33.564,9.657,34.701441,31.8417,9.6533,3.85897,117.706,1024.6968
228.25,1485.29,33.936,33.62,9.6562,34.700339,31.8412,9.6525,3.8568,117.639,1024.6968
228.5,1485.29,33.994,33.677,9.6559,34.699298,31.8404,9.6523,3.86292,117.826,1024.6964
228.75,1485.3,34.048,33.731,9.6564,34.698441,31.839,9.6528,3.8615,117.783,1024.6955
229,1485.3,34.088,33.771,9.6578,34.698441,31.8378,9.6541,3.85688,117.642,1024.6946
229.25,1485.3,34.117,33.799,9.6589,34.699543,31.8379,9.6552,3.86066,117.758,1024.6946
229.5,1485.3,34.145,33.827,9.6592,34.698441,31.8365,9.6555,3.85972,117.729,1024.6936
229.75,1485.31,34.184,33.865,9.6602,34.698012,31.8352,9.6565,3.86329,117.838,1024.6926
230,1485.31,34.234,33.915,9.661,34.698196,31.8346,9.6573,3.86178,117.792,1024.6922
230.25,1485.31,34.283,33.963,9.661,34.698196,31.8346,9.6573,3.86688,117.948,1024.6924
230.5,1485.31,34.329,34.009,9.6606,34.696972,31.8337,9.6569,3.86651,117.937,1024.692
230.75,1485.31,34.368,34.048,9.6613,34.696298,31.8324,9.6576,3.87284,118.13,1024.691
231,1485.31,34.402,34.081,9.6629,34.696298,31.831,9.6591,3.87222,118.111,1024.6899
231.25,1485.32,34.441,34.12,9.6643,34.696482,31.8298,9.6606,3.86589,117.918,1024.6889
231.5,1485.32,34.489,34.168,9.6651,34.696972,31.8297,9.6613,3.86796,117.981,1024.6889
231.75,1485.32,34.535,34.213,9.6645,34.697829,31.831,9.6608,3.86766,117.972,1024.6902
232,1485.32,34.578,34.255,9.6626,34.698197,31.8331,9.6589,3.87747,118.271,1024.6923
232.25,1485.31,34.609,34.286,9.6614,34.695687,31.8316,9.6576,3.88221,118.416,1024.6915
232.5,1485.32,34.635,34.313,9.6635,34.695258,31.8293,9.6598,3.88462,118.489,1024.6895
232.75,1485.33,34.668,34.345,9.6665,34.694401,31.8257,9.6627,3.88626,118.54,1024.6864
233,1485.33,34.704,34.381,9.6697,34.692686,31.8212,9.6659,3.88958,118.641,1024.6825
233.25,1485.34,34.744,34.42,9.673,34.694155,31.8196,9.6693,3.89002,118.655,1024.6809
233.5,1485.35,34.788,34.464,9.6747,34.693665,31.8176,9.671,3.89182,118.71,1024.6793
233.75,1485.35,34.835,34.511,9.6762,34.692073,31.8147,9.6725,3.89707,118.871,1024.6769
234,1485.36,34.887,34.562,9.6779,34.692686,31.8138,9.6741,3.89017,118.66,1024.6762
234.25,1485.37,34.935,34.609,9.6759,34.703953,31.827,9.6721,3.89409,118.778,1024.6871
234.5,1485.34,34.979,34.653,9.664,34.704383,31.8379,9.6603,3.89588,118.832,1024.6977
234.75,1485.31,35.015,34.688,9.6544,34.70567,31.8477,9.6507,3.90558,119.127,1024.7071
235,1485.3,35.057,34.73,9.6488,34.709284,31.8564,9.645,3.89711,118.868,1024.7149
235.25,1485.3,35.102,34.775,9.6432,34.713571,31.8657,9.6394,3.89791,118.891,1024.7233
235.5,1485.28,35.143,34.815,9.6353,34.714552,31.8737,9.6315,3.89688,118.859,1024.731
235.75,1485.26,35.176,34.848,9.6277,34.71486,31.8808,9.6239,3.89109,118.681,1024.7379
236,1485.25,35.209,34.88,9.6231,34.716575,31.8866,9.6193,3.89117,118.683,1024.7433
236.25,1485.25,35.249,34.92,9.6189,34.721475,31.8952,9.6151,3.88472,118.486,1024.751
236.5,1485.23,35.29,34.961,9.6117,34.724661,31.9049,9.6079,3.87708,118.251,1024.7599
236.75,1485.21,35.327,34.998,9.6032,34.727847,31.9157,9.5994,3.86241,117.803,1024.7698
237,1485.2,35.359,35.029,9.5944,34.731034,31.9268,9.5906,3.85889,117.694,1024.78
237.25,1485.18,35.395,35.065,9.5854,34.73275,31.9364,9.5816,3.85217,117.489,1024.7892
237.5,1485.16,35.437,35.106,9.5781,34.732016,31.9422,9.5743,3.83521,116.97,1024.795
237.75,1485.15,35.494,35.163,9.5732,34.73704,31.9516,9.5694,3.82201,116.567,1024.8035
238,1485.14,35.554,35.222,9.5653,34.743412,31.9652,9.5614,3.81158,116.248,1024.8156
238.25,1485.11,35.606,35.274,9.5532,34.745803,31.9783,9.5494,3.80569,116.067,1024.828
238.5,1485.09,35.644,35.312,9.5425,34.746662,31.9888,9.5387,3.79045,115.601,1024.8381
238.75,1485.07,35.673,35.341,9.536,34.747275,31.9952,9.5322,3.7811,115.315,1024.8443
239,1485.06,35.698,35.365,9.5331,34.746418,31.9968,9.5293,3.77625,115.167,1024.8461
239.25,1485.06,35.737,35.404,9.5328,34.746847,31.9976,9.529,3.76804,114.916,1024.8469
239.5,1485.06,35.791,35.457,9.5325,34.747276,31.9983,9.5287,3.75479,114.512,1024.8478
239.75,1485.06,35.854,35.52,9.5304,34.746848,31.9996,9.5266,3.74587,114.24,1024.8495
240,1485.05,35.916,35.581,9.5279,34.747093,32.0021,9.5241,3.73302,113.848,1024.8521
240.25,1485.05,35.957,35.622,9.5262,34.746849,32.0033,9.5224,3.72301,113.542,1024.8535
240.5,1485.05,35.977,35.641,9.5259,34.746665,32.0034,9.5221,3.72502,113.604,1024.8537
240.75,1485.05,35.982,35.646,9.5282,34.745807,32.0005,9.5244,3.70753,113.07,1024.851
241,1485.07,35.993,35.657,9.534,34.745806,31.9953,9.5302,3.70421,112.97,1024.8461
241.25,1485.08,36.023,35.687,9.5379,34.744826,31.9908,9.5341,3.70335,112.944,1024.8421
241.5,1485.08,36.073,35.736,9.5381,34.74262,31.9884,9.5342,3.70282,112.928,1024.8404
241.75,1485.08,36.137,35.8,9.5372,34.742376,31.9889,9.5333,3.69546,112.704,1024.8413
242,1485.08,36.203,35.866,9.5359,34.744949,31.9926,9.532,3.69704,112.751,1024.8447
242.25,1485.07,36.276,35.938,9.5323,34.749606,32.0006,9.5284,3.69387,112.654,1024.8518
242.5,1485.06,36.347,36.008,9.5246,34.753896,32.0119,9.5207,3.69783,112.774,1024.8622
242.75,1485.04,36.4,36.061,9.5148,34.757512,32.0243,9.5109,3.69634,112.727,1024.8737
243,1485.02,36.439,36.099,9.5049,34.7588,32.0344,9.501,3.69923,112.814,1024.8834
243.25,1485,36.454,36.114,9.4983,34.760088,32.0416,9.4944,3.69909,112.809,1024.8901
243.5,1485,36.449,36.109,9.4963,34.759659,32.0429,9.4924,3.7088,113.105,1024.8914
243.75,1485,36.439,36.1,9.4968,34.758617,32.0414,9.4929,3.70437,112.97,1024.8902
244,1485,36.446,36.106,9.4994,34.753286,32.0337,9.4955,3.6994,112.819,1024.8837
244.25,1485.02,36.48,36.14,9.5062,34.755798,32.0301,9.5023,3.6932,112.63,1024.88
244.5,1485.02,36.548,36.207,9.5074,34.755798,32.029,9.5035,3.68828,112.481,1024.8792
244.75,1485.01,36.634,36.292,9.5038,34.754573,32.031,9.4998,3.68341,112.332,1024.8818
245,1485.02,36.728,36.386,9.5011,34.763336,32.0423,9.4972,3.66949,111.906,1024.8914
245.25,1485,36.805,36.462,9.4909,34.767811,32.056,9.4869,3.66428,111.746,1024.9042
245.5,1484.97,36.856,36.512,9.4785,34.768854,32.0681,9.4746,3.66148,111.659,1024.9158
245.75,1484.95,36.877,36.533,9.4714,34.769468,32.075,9.4675,3.6612,111.65,1024.9225
246,1484.95,36.877,36.533,9.4699,34.769284,32.0762,9.466,3.65917,111.588,1024.9236
246.25,1484.95,36.867,36.523,9.4709,34.768426,32.0745,9.4669,3.66252,111.69,1024.9221
246.5,1484.95,36.868,36.524,9.4742,34.763094,32.0661,9.4702,3.66431,111.746,1024.915
246.75,1484.97,36.888,36.544,9.4824,34.761929,32.0575,9.4785,3.67221,111.988,1024.9071
247,1484.99,36.932,36.587,9.4893,34.762051,32.0514,9.4854,3.66818,111.865,1024.9014
247.25,1484.99,36.999,36.653,9.4917,34.759907,32.0471,9.4877,3.66373,111.73,1024.8979
247.5,1485,37.079,36.733,9.4909,34.763277,32.0512,9.4869,3.66329,111.716,1024.9017
247.75,1484.99,37.161,36.815,9.4849,34.767384,32.0608,9.4809,3.65504,111.464,1024.9105
248,1484.97,37.236,36.889,9.4756,34.767814,32.0694,9.4717,3.64769,111.239,1024.919
248.25,1484.95,37.281,36.933,9.4689,34.768857,32.0765,9.4649,3.64626,111.194,1024.9259
248.5,1484.94,37.301,36.953,9.4651,34.770573,32.0817,9.4611,3.64122,111.04,1024.9306
248.75,1484.94,37.306,36.958,9.4627,34.770451,32.0837,9.4587,3.64154,111.05,1024.9326
249,1484.94,37.312,36.964,9.4638,34.769715,32.0819,9.4599,3.64515,111.16,1024.931
249.25,1484.94,37.332,36.983,9.4653,34.770144,32.081,9.4613,3.65477,111.454,1024.9302
249.5,1484.95,37.37,37.022,9.4658,34.768857,32.0792,9.4618,3.65121,111.345,1024.9289
249.75,1484.95,37.421,37.072,9.4663,34.768429,32.0784,9.4623,3.64433,111.135,1024.9283
250,1484.95,37.479,37.13,9.4671,34.766713,32.0758,9.4631,3.64087,111.03,1024.9265
250.25,1484.95,37.54,37.19,9.4668,34.769471,32.0789,9.4628,3.63788,110.939,1024.9292
250.5,1484.95,37.607,37.257,9.4631,34.771861,32.0846,9.4591,3.63769,110.932,1024.9346
250.75,1484.93,37.676,37.325,9.4576,34.772046,32.0897,9.4536,3.63385,110.815,1024.9398
251,1484.92,37.734,37.382,9.4529,34.77315,32.095,9.4489,3.62992,110.694,1024.9449
251.25,1484.91,37.778,37.426,9.4492,34.772476,32.0976,9.4452,3.63356,110.805,1024.9478
251.5,1484.91,37.808,37.456,9.4473,34.771864,32.0987,9.4433,3.63344,110.801,1024.949
251.75,1484.91,37.831,37.478,9.4481,34.770577,32.0967,9.444,3.63005,110.698,1024.9475
252,1484.92,37.851,37.498,9.4523,34.769289,32.0916,9.4483,3.62646,110.589,1024.9429
252.25,1484.93,37.881,37.528,9.4556,34.769044,32.0884,9.4515,3.62455,110.531,1024.94
252.5,1484.93,37.925,37.571,9.4571,34.767144,32.085,9.4531,3.62173,110.445,1024.9373
252.75,1484.94,37.98,37.626,9.4591,34.767573,32.0837,9.455,3.62073,110.415,1024.9362
253,1484.94,38.037,37.682,9.4594,34.769718,32.0856,9.4553,3.61006,110.09,1024.9379
253.25,1484.93,38.092,37.737,9.4571,34.769106,32.087,9.453,3.61912,110.366,1024.9396
253.5,1484.93,38.152,37.796,9.4558,34.769719,32.0887,9.4518,3.60915,110.061,1024.9414
253.75,1484.93,38.208,37.852,9.4555,34.770332,32.0897,9.4514,3.60238,109.855,1024.9425
254,1484.93,38.255,37.898,9.4542,34.772048,32.0925,9.4502,3.6095,110.072,1024.9451
254.25,1484.93,38.276,37.919,9.4526,34.774561,32.0966,9.4485,3.61835,110.341,1024.9486
254.5,1484.93,38.285,37.928,9.45,34.775052,32.0994,9.4459,3.61156,110.134,1024.9513
254.75,1484.92,38.301,37.943,9.4474,34.775052,32.1017,9.4433,3.61235,110.158,1024.9536
255,1484.91,38.337,37.979,9.4452,34.77444,32.103,9.4411,3.62131,110.431,1024.9551
255.25,1484.91,38.394,38.036,9.4435,34.774624,32.1047,9.4394,3.61561,110.257,1024.957
255.5,1484.91,38.458,38.1,9.4423,34.774011,32.1051,9.4382,3.62271,110.473,1024.9578
255.75,1484.91,38.528,38.169,9.4419,34.774196,32.1057,9.4378,3.61591,110.266,1024.9586
256,1484.91,38.594,38.234,9.4413,34.774931,32.1069,9.4372,3.60907,110.057,1024.96
256.25,1484.91,38.656,38.295,9.4407,34.77487,32.1073,9.4366,3.60181,109.836,1024.9607
256.5,1484.91,38.71,38.349,9.4406,34.774625,32.1071,9.4365,3.6087,110.046,1024.9608
256.75,1484.91,38.761,38.399,9.4408,34.776158,32.1085,9.4366,3.59741,109.702,1024.9621
257,1484.91,38.807,38.445,9.4394,34.776342,32.11,9.4352,3.60675,109.986,1024.9637
257.25,1484.91,38.841,38.478,9.4382,34.776342,32.111,9.4341,3.60061,109.799,1024.9648
257.5,1484.9,38.86,38.497,9.4374,34.776342,32.1117,9.4333,3.59976,109.773,1024.9655
257.75,1484.9,38.873,38.51,9.4369,34.776342,32.1121,9.4328,3.60525,109.94,1024.966
258,1484.9,38.895,38.532,9.4365,34.776342,32.1125,9.4324,3.6024,109.853,1024.9665
258.25,1484.9,38.934,38.571,9.4361,34.776159,32.1126,9.432,3.6073,110.003,1024.9668
258.5,1484.9,38.981,38.617,9.4358,34.776343,32.1131,9.4317,3.59983,109.775,1024.9674
258.75,1484.9,39.036,38.671,9.4358,34.775301,32.112,9.4317,3.60198,109.84,1024.9668
259,1484.91,39.089,38.725,9.4363,34.776343,32.1126,9.4322,3.59861,109.738,1024.9675
259.25,1484.91,39.142,38.776,9.4361,34.776527,32.1129,9.432,3.59677,109.682,1024.968
259.5,1484.91,39.187,38.821,9.4356,34.776589,32.1135,9.4314,3.60011,109.783,1024.9687
259.75,1484.9,39.232,38.866,9.435,34.776528,32.1139,9.4309,3.59451,109.613,1024.9693
260,1484.91,39.281,38.915,9.435,34.776773,32.1141,9.4309,3.59812,109.723,1024.9697
260.25,1484.91,39.335,38.968,9.435,34.776528,32.1139,9.4308,3.59574,109.65,1024.9698
260.5,1484.91,39.399,39.031,9.435,34.775915,32.1132,9.4308,3.58874,109.437,1024.9696
260.75,1484.91,39.463,39.095,9.4353,34.776528,32.1135,9.4311,3.59572,109.65,1024.9701
261,1484.91,39.52,39.151,9.4351,34.776529,32.1137,9.4309,3.59553,109.644,1024.9705
261.25,1484.91,39.569,39.2,9.435,34.776774,32.114,9.4308,3.58694,109.382,1024.971
261.5,1484.91,39.595,39.225,9.4346,34.776774,32.1144,9.4304,3.58674,109.375,1024.9714
261.75,1484.91,39.606,39.236,9.4345,34.776958,32.1146,9.4302,3.581,109.201,1024.9717
262,1484.91,39.606,39.236,9.4346,34.776161,32.1137,9.4304,3.57809,109.112,1024.971
262.25,1484.91,39.623,39.253,9.4352,34.776161,32.1132,9.4309,3.58485,109.318,1024.9706
262.5,1484.91,39.668,39.298,9.4358,34.775916,32.1123,9.4316,3.58703,109.385,1024.97
262.75,1484.91,39.744,39.373,9.436,34.775487,32.1117,9.4318,3.57867,109.13,1024.9698
263,1484.92,39.832,39.46,9.4364,34.775917,32.1118,9.4321,3.57733,109.089,1024.9702
263.25,1484.92,39.907,39.534,9.4363,34.775549,32.1114,9.4321,3.59019,109.481,1024.9703
263.5,1484.92,39.96,39.587,9.4361,34.775733,32.1117,9.4319,3.58675,109.376,1024.9708
263.75,1484.92,39.988,39.615,9.4362,34.775917,32.1119,9.4319,3.58414,109.297,1024.971
264,1484.92,39.999,39.625,9.4369,34.776346,32.1117,9.4326,3.5892,109.451,1024.9708
264.25,1484.92,40.006,39.633,9.4374,34.77653,32.1114,9.4332,3.57953,109.156,1024.9705
264.5,1484.92,40.035,39.661,9.4377,34.775917,32.1105,9.4335,3.58415,109.297,1024.9699
264.75,1484.92,40.101,39.727,9.4377,34.775733,32.1102,9.4335,3.58523,109.33,1024.97
265,1484.93,40.194,39.819,9.4375,34.775795,32.1105,9.4332,3.58674,109.376,1024.9707
265.25,1484.93,40.284,39.908,9.437,34.776163,32.1112,9.4327,3.58429,109.301,1024.9717
265.5,1484.93,40.352,39.975,9.4363,34.776347,32.112,9.432,3.59294,109.565,1024.9728
265.75,1484.93,40.397,40.02,9.436,34.776776,32.1127,9.4317,3.58581,109.348,1024.9736
266,1484.93,40.432,40.055,9.4357,34.77739,32.1136,9.4314,3.59139,109.517,1024.9745
266.25,1484.93,40.455,40.077,9.4355,34.776777,32.1132,9.4312,3.58818,109.42,1024.9743
266.5,1484.93,40.473,40.095,9.4352,34.776961,32.1136,9.4309,3.58632,109.363,1024.9748
266.75,1484.93,40.498,40.12,9.4348,34.776961,32.1139,9.4305,3.5794,109.152,1024.9752
267,1484.93,40.531,40.153,9.4347,34.776961,32.114,9.4304,3.58344,109.275,1024.9754
267.25,1484.93,40.576,40.197,9.4345,34.776961,32.1142,9.4301,3.59026,109.483,1024.9758
267.5,1484.93,40.63,40.25,9.434,34.777207,32.1149,9.4297,3.58263,109.25,1024.9766
267.75,1484.93,40.689,40.31,9.4337,34.777391,32.1153,9.4293,3.59289,109.563,1024.9773
268,1484.93,40.755,40.375,9.4335,34.776533,32.1146,9.4291,3.59816,109.724,1024.9771
268.25,1484.93,40.823,40.441,9.4341,34.775491,32.1129,9.4298,3.59575,109.65,1024.976
268.5,1484.93,40.893,40.511,9.4354,34.775798,32.112,9.4311,3.59003,109.476,1024.9754
268.75,1484.94,40.961,40.578,9.4363,34.776349,32.1118,9.4319,3.59431,109.607,1024.9754
269,1484.94,41.019,40.636,9.4364,34.776166,32.1115,9.432,3.59873,109.741,1024.9754
269.25,1484.94,41.061,40.678,9.4364,34.776534,32.1118,9.432,3.59545,109.641,1024.9759
269.5,1484.94,41.083,40.7,9.4361,34.776534,32.1121,9.4318,3.59473,109.62,1024.9762
269.75,1484.94,41.097,40.714,9.436,34.77635,32.112,9.4316,3.59523,109.635,1024.9762
270,1484.94,41.126,40.742,9.4359,34.776779,32.1125,9.4316,3.60623,109.97,1024.9767
270.25,1484.94,41.182,40.797,9.4359,34.77635,32.1121,9.4315,3.6052,109.939,1024.9767
270.5,1484.94,41.258,40.872,9.4357,34.775983,32.1118,9.4313,3.60623,109.97,1024.9769
270.75,1484.94,41.34,40.954,9.4356,34.775922,32.1118,9.4312,3.6061,109.966,1024.9772
271,1484.94,41.409,41.022,9.4359,34.775738,32.1113,9.4315,3.60264,109.861,1024.9771
271.25,1484.94,41.463,41.076,9.4359,34.775738,32.1113,9.4315,3.60242,109.854,1024.9773
271.5,1484.94,41.505,41.118,9.4363,34.776167,32.1114,9.4318,3.59028,109.484,1024.9775
